ts_unix_ms,open,high,low,close,volume
1704516900000,1.10523,1.10552,1.10499,1.1051,149
1704517200000,1.1051,1.1054,1.10485,1.10494,100
1704517500000,1.10494,1.10524,1.10467,1.10473,101
1704517800000,1.10473,1.10501,1.10445,1.10448,102
1704518100000,1.10448,1.10473,1.10418,1.10419,103
1704518400000,1.10419,1.10441,1.10385,1.10387,104
1704518700000,1.10387,1.10404,1.10347,1.10352,105
1704519000000,1.10352,1.10363,1.10307,1.10315,106
1704519300000,1.10315,1.1032,1.10267,1.10277,107
1704519600000,1.10277,1.10277,1.10226,1.10239,108
1704519900000,1.10239,1.10245,1.10187,1.10202,109
1704520200000,1.10202,1.10214,1.1015,1.10168,110
1704520500000,1.10168,1.10185,1.10117,1.10136,111
1704520800000,1.10136,1.10158,1.10087,1.10109,112
1704521100000,1.10109,1.10134,1.10062,1.10086,113
1704521400000,1.10086,1.10114,1.10043,1.10068,114
1704521700000,1.10068,1.10097,1.10029,1.10055,115
1704522000000,1.10055,1.10085,1.10021,1.10048,116
1704522300000,1.10048,1.10077,1.10018,1.10047,117
1704522600000,1.10047,1.10077,1.10018,1.1005,118
1704522900000,1.1005,1.10082,1.10021,1.10058,119
1704523200000,1.10058,1.1009,1.10028,1.1007,120
1704523500000,1.1007,1.101,1.1004,1.10085,121
1704523800000,1.10085,1.10112,1.10055,1.10102,122
1704524100000,1.10102,1.10124,1.10073,1.1012,123
1704524400000,1.1012,1.10141,1.10092,1.10139,124
1704524700000,1.10139,1.10165,1.10111,1.10157,125
1704525000000,1.10157,1.10187,1.1013,1.10173,126
1704525300000,1.10173,1.10206,1.10148,1.10188,127
1704525600000,1.10188,1.10222,1.10164,1.10199,128
1704525900000,1.10199,1.10234,1.10178,1.10208,129
1704526200000,1.10208,1.10242,1.10188,1.10214,130
1704526500000,1.10214,1.10246,1.10196,1.10216,131
1704526800000,1.10216,1.10246,1.10201,1.10216,132
1704527100000,1.10216,1.10245,1.10201,1.10214,133
1704527400000,1.10214,1.1024,1.10199,1.1021,134
1704527700000,1.1021,1.10233,1.10197,1.10205,135
1704528000000,1.10205,1.10223,1.10195,1.102,136
1704528300000,1.102,1.10213,1.10193,1.10195,137
1704528600000,1.10195,1.10204,1.10193,1.10193,138
1704528900000,1.10193,1.10196,1.1019,1.10193,139
1704529200000,1.10193,1.10201,1.10187,1.10197,140
1704529500000,1.10197,1.10214,1.10188,1.10204,141
1704529800000,1.10204,1.10232,1.10193,1.10217,142
1704530100000,1.10217,1.10253,1.10203,1.10233,143
1704530400000,1.10233,1.10279,1.10217,1.10255,144
1704530700000,1.10255,1.10308,1.10237,1.10281,145
1704531000000,1.10281,1.10341,1.10261,1.10312,146
1704531300000,1.10312,1.10377,1.1029,1.10347,147
1704531600000,1.10347,1.10414,1.10323,1.10384,148
1704531900000,1.10384,1.10452,1.10359,1.10424,149
1704532200000,1.10424,1.10491,1.10397,1.10465,100
1704532500000,1.10465,1.10529,1.10438,1.10507,101
1704532800000,1.10507,1.10565,1.10478,1.10548,102
1704533100000,1.10548,1.10599,1.10518,1.10587,103
1704533400000,1.10587,1.10629,1.10557,1.10623,104
1704533700000,1.10623,1.10656,1.10593,1.10655,105
1704534000000,1.10655,1.10689,1.10625,1.10684,106
1704534300000,1.10684,1.10718,1.10654,1.10707,107
1704534600000,1.10707,1.10742,1.10678,1.10726,108
1704534900000,1.10726,1.1076,1.10697,1.10739,109
1704535200000,1.10739,1.10772,1.10712,1.10747,110
1704535500000,1.10747,1.10778,1.10721,1.10751,111
1704535800000,1.10751,1.1078,1.10726,1.1075,112
1704536100000,1.1075,1.1078,1.10723,1.10746,113
1704536400000,1.10746,1.10775,1.10718,1.10739,114
1704536700000,1.10739,1.10767,1.10712,1.10731,115
1704537000000,1.10731,1.10755,1.10705,1.10721,116
1704537300000,1.10721,1.10742,1.10697,1.10711,117
1704537600000,1.10711,1.10727,1.10691,1.10703,118
1704537900000,1.10703,1.10713,1.10687,1.10696,119
1704538200000,1.10696,1.107,1.10684,1.10691,120
1704538500000,1.10691,1.10692,1.10685,1.10689,121
1704538800000,1.10689,1.10697,1.10688,1.10689,122
1704539100000,1.10689,1.10706,1.10688,1.10693,123
1704539400000,1.10693,1.10718,1.10689,1.107,124
1704539700000,1.107,1.10732,1.10693,1.1071,125
1704540000000,1.1071,1.10747,1.107,1.10721,126
1704540300000,1.10721,1.10763,1.10709,1.10734,127
1704540600000,1.10734,1.10778,1.1072,1.10748,128
1704540900000,1.10748,1.10791,1.10731,1.10761,129
1704541200000,1.10761,1.10802,1.10742,1.10773,130
1704541500000,1.10773,1.1081,1.10752,1.10784,131
1704541800000,1.10784,1.10814,1.10761,1.10791,132
1704542100000,1.10791,1.10813,1.10766,1.10794,133
1704542400000,1.10794,1.10809,1.10767,1.10793,134
1704542700000,1.10793,1.10802,1.1076,1.10787,135
1704543000000,1.10787,1.1079,1.10748,1.10777,136
1704543300000,1.10777,1.10779,1.10731,1.1076,137
1704543600000,1.1076,1.10769,1.1071,1.10739,138
1704543900000,1.10739,1.10754,1.10684,1.10713,139
1704544200000,1.10713,1.10733,1.10654,1.10683,140
1704544500000,1.10683,1.10707,1.1062,1.1065,141
1704544800000,1.1065,1.10677,1.10585,1.10614,142
1704545100000,1.10614,1.10643,1.10548,1.10577,143
1704545400000,1.10577,1.10607,1.10511,1.10538,144
1704545700000,1.10538,1.10568,1.10474,1.10501,145
1704546000000,1.10501,1.10529,1.1044,1.10465,146
1704546300000,1.10465,1.10491,1.10408,1.10431,147
1704546600000,1.10431,1.10453,1.10379,1.10401,148
1704546900000,1.10401,1.10419,1.10354,1.10374,149
1704547200000,1.10374,1.10387,1.10335,1.10352,100
1704547500000,1.10352,1.10359,1.10319,1.10335,101
1704547800000,1.10335,1.10336,1.10309,1.10322,102
1704548100000,1.10322,1.10327,1.10304,1.10314,103
1704548400000,1.10314,1.10325,1.10303,1.10311,104
1704548700000,1.10311,1.10327,1.10305,1.10311,105
1704549000000,1.10311,1.10335,1.10308,1.10314,106
1704549300000,1.10314,1.10344,1.10314,1.1032,107
1704549600000,1.1032,1.10354,1.10317,1.10326,108
1704549900000,1.10326,1.10363,1.10321,1.10334,109
1704550200000,1.10334,1.10371,1.10326,1.10341,110
1704550500000,1.10341,1.10377,1.1033,1.10347,111
1704550800000,1.10347,1.10379,1.10334,1.10351,112
1704551100000,1.10351,1.10378,1.10335,1.10353,113
1704551400000,1.10353,1.10374,1.10333,1.10351,114
1704551700000,1.10351,1.10368,1.10327,1.10347,115
1704552000000,1.10347,1.10358,1.10317,1.10339,116
1704552300000,1.10339,1.10345,1.10305,1.10328,117
1704552600000,1.10328,1.10329,1.1029,1.10315,118
1704552900000,1.10315,1.10322,1.10273,1.103,119
1704553200000,1.103,1.10312,1.10255,1.10283,120
1704553500000,1.10283,1.10301,1.10237,1.10266,121
1704553800000,1.10266,1.10288,1.1022,1.10249,122
1704554100000,1.10249,1.10275,1.10204,1.10234,123
1704554400000,1.10234,1.10262,1.10191,1.10221,124
1704554700000,1.10221,1.10251,1.10181,1.10211,125
1704555000000,1.10211,1.10241,1.10175,1.10205,126
1704555300000,1.10205,1.10234,1.10175,1.10204,127
1704555600000,1.10204,1.10234,1.10175,1.10207,128
1704555900000,1.10207,1.1024,1.1018,1.10216,129
1704556200000,1.10216,1.10251,1.1019,1.10231,130
1704556500000,1.10231,1.10265,1.10206,1.1025,131
1704556800000,1.1025,1.10285,1.10228,1.10275,132
1704557100000,1.10275,1.10308,1.10254,1.10304,133
1704557400000,1.10304,1.10339,1.10285,1.10336,134
1704557700000,1.10336,1.1038,1.1032,1.10372,135
1704558000000,1.10372,1.10422,1.10357,1.10409,136
1704558300000,1.10409,1.10465,1.10397,1.10446,137
1704558600000,1.10446,1.10507,1.10437,1.10484,138
1704558900000,1.10484,1.10547,1.10477,1.1052,139
1704559200000,1.1052,1.10583,1.10516,1.10554,140
1704559500000,1.10554,1.10615,1.10553,1.10585,141
1704559800000,1.10585,1.10642,1.10584,1.10612,142
1704560100000,1.10612,1.10664,1.10608,1.10636,143
1704560400000,1.10636,1.10681,1.10629,1.10654,144
1704560700000,1.10654,1.10692,1.10645,1.10669,145
1704561000000,1.10669,1.10697,1.10657,1.10679,146
1704561300000,1.10679,1.10698,1.10664,1.10685,147
1704561600000,1.10685,1.10695,1.10668,1.10688,148
1704561900000,1.10688,1.1069,1.10669,1.10688,149
1704562200000,1.10688,1.10691,1.10665,1.10686,100
1704562500000,1.10686,1.10695,1.1066,1.10683,101
1704562800000,1.10683,1.10698,1.10655,1.10679,102
1704563100000,1.10679,1.10699,1.10651,1.10677,103
1704563400000,1.10677,1.10701,1.10648,1.10676,104
1704563700000,1.10676,1.10704,1.10647,1.10677,105
1704564000000,1.10677,1.1071,1.10648,1.10681,106
1704564300000,1.10681,1.10717,1.10651,1.10688,107
1704564600000,1.10688,1.10727,1.10658,1.10698,108
1704564900000,1.10698,1.10739,1.10668,1.10711,109
1704565200000,1.10711,1.10753,1.10681,1.10728,110
1704565500000,1.10728,1.10768,1.10698,1.10747,111
1704565800000,1.10747,1.10785,1.10718,1.10768,112
1704566100000,1.10768,1.10802,1.1074,1.1079,113
1704566400000,1.1079,1.10819,1.10763,1.10812,114
1704566700000,1.10812,1.10835,1.10787,1.10834,115
1704567000000,1.10834,1.10861,1.10811,1.10855,116
1704567300000,1.10855,1.10884,1.10833,1.10873,117
1704567600000,1.10873,1.10904,1.10853,1.10888,118
1704567900000,1.10888,1.10919,1.1087,1.10898,119
1704568200000,1.10898,1.10929,1.10882,1.10903,120
1704568500000,1.10903,1.10931,1.1089,1.10904,121
1704568800000,1.10904,1.10933,1.10887,1.10898,122
1704569100000,1.10898,1.10928,1.10879,1.10887,123
1704569400000,1.10887,1.10916,1.10865,1.10871,124
1704569700000,1.10871,1.10898,1.10846,1.10849,125
1704570000000,1.10849,1.10873,1.10822,1.10822,126
1704570300000,1.10822,1.10843,1.1079,1.10792,127
1704570600000,1.10792,1.10808,1.10754,1.10759,128
1704570900000,1.10759,1.10769,1.10716,1.10724,129
1704571200000,1.10724,1.10728,1.10677,1.10688,130
1704571500000,1.10688,1.10689,1.10638,1.10651,131
1704571800000,1.10651,1.10659,1.106,1.10616,132
1704572100000,1.10616,1.10629,1.10565,1.10583,133
1704572400000,1.10583,1.10601,1.10532,1.10552,134
1704572700000,1.10552,1.10574,1.10502,1.10524,135
1704573000000,1.10524,1.1055,1.10477,1.105,136
1704573300000,1.105,1.10529,1.10455,1.10481,137
1704573600000,1.10481,1.1051,1.10438,1.10465,138
1704573900000,1.10465,1.10495,1.10425,1.10453,139
1704574200000,1.10453,1.10481,1.10415,1.10444,140
1704574500000,1.10444,1.10471,1.10409,1.10438,141
1704574800000,1.10438,1.10461,1.10405,1.10434,142
1704575100000,1.10434,1.10454,1.10402,1.10432,143
1704575400000,1.10432,1.10446,1.10401,1.1043,144
1704575700000,1.1043,1.10439,1.10399,1.10428,145
1704576000000,1.10428,1.10431,1.10396,1.10425,146
1704576300000,1.10425,1.10428,1.10392,1.1042,147
1704576600000,1.1042,1.10429,1.10385,1.10412,148
1704576900000,1.10412,1.10427,1.10375,1.10401,149
1704577200000,1.10401,1.10421,1.10362,1.10386,100
1704577500000,1.10386,1.1041,1.10345,1.10368,101
1704577800000,1.10368,1.10395,1.10326,1.10347,102
1704578100000,1.10347,1.10376,1.10303,1.10322,103
1704578400000,1.10322,1.10352,1.10277,1.10294,104
1704578700000,1.10294,1.10324,1.1025,1.10264,105
1704579000000,1.10264,1.10292,1.10221,1.10233,106
1704579300000,1.10233,1.10259,1.10192,1.10201,107
1704579600000,1.10201,1.10223,1.10163,1.1017,108
1704579900000,1.1017,1.10188,1.10136,1.1014,109
1704580200000,1.1014,1.10153,1.10112,1.10113,110
1704580500000,1.10113,1.1012,1.10088,1.1009,111
1704580800000,1.1009,1.10091,1.10066,1.1007,112
1704581100000,1.1007,1.10075,1.10049,1.10055,113
1704581400000,1.10055,1.10066,1.10037,1.10046,114
1704581700000,1.10046,1.10062,1.10031,1.10043,115
1704582000000,1.10043,1.10066,1.10029,1.10045,116
1704582300000,1.10045,1.10077,1.10028,1.10053,117
1704582600000,1.10053,1.10093,1.10034,1.10066,118
1704582900000,1.10066,1.10113,1.10045,1.10083,119
1704583200000,1.10083,1.10135,1.10061,1.10105,120
1704583500000,1.10105,1.10159,1.1008,1.10129,121
1704583800000,1.10129,1.10184,1.10104,1.10156,122
1704584100000,1.10156,1.10209,1.10129,1.10184,123
1704584400000,1.10184,1.10233,1.10156,1.10212,124
1704584700000,1.10212,1.10256,1.10183,1.1024,125
1704585000000,1.1024,1.10277,1.1021,1.10266,126
1704585300000,1.10266,1.10294,1.10236,1.10289,127
1704585600000,1.10289,1.1031,1.10259,1.10309,128
1704585900000,1.10309,1.10333,1.10279,1.10326,129
1704586200000,1.10326,1.10352,1.10297,1.1034,130
1704586500000,1.1034,1.10367,1.10311,1.10349,131
1704586800000,1.10349,1.10378,1.10322,1.10356,132
1704587100000,1.10356,1.10385,1.10329,1.1036,133
1704587400000,1.1036,1.10389,1.10334,1.10361,134
1704587700000,1.10361,1.1039,1.10336,1.1036,135
1704588000000,1.1036,1.1039,1.10337,1.10359,136
1704588300000,1.10359,1.10388,1.10338,1.10358,137
1704588600000,1.10358,1.10385,1.10339,1.10358,138
1704588900000,1.10358,1.10383,1.10342,1.10359,139
1704589200000,1.10359,1.10383,1.10345,1.10363,140
1704589500000,1.10363,1.10385,1.10352,1.1037,141
1704589800000,1.1037,1.1039,1.10361,1.10381,142
1704590100000,1.10381,1.10399,1.10375,1.10395,143
1704590400000,1.10395,1.10416,1.10392,1.10414,144
1704590700000,1.10414,1.10445,1.10414,1.10437,145
1704591000000,1.10437,1.10477,1.10434,1.10463,146
1704591300000,1.10463,1.10511,1.10458,1.10492,147
1704591600000,1.10492,1.10547,1.10485,1.10524,148
1704591900000,1.10524,1.10584,1.10514,1.10557,149
1704592200000,1.10557,1.1062,1.10545,1.10592,100
1704592500000,1.10592,1.10655,1.10576,1.10625,101
1704592800000,1.10625,1.10688,1.10608,1.10658,102
1704593100000,1.10658,1.10716,1.10638,1.10688,103
1704593400000,1.10688,1.10741,1.10666,1.10715,104
1704593700000,1.10715,1.1076,1.10691,1.10737,105
1704594000000,1.10737,1.10774,1.10712,1.10755,106
1704594300000,1.10755,1.10781,1.10729,1.10768,107
1704594600000,1.10768,1.10783,1.1074,1.10775,108
1704594900000,1.10775,1.10779,1.10747,1.10777,109
1704595200000,1.10777,1.10781,1.10744,1.10773,110
1704595500000,1.10773,1.10783,1.10734,1.10764,111
1704595800000,1.10764,1.1078,1.10721,1.10751,112
1704596100000,1.10751,1.10771,1.10703,1.10733,113
1704596400000,1.10733,1.10758,1.10683,1.10713,114
1704596700000,1.10713,1.1074,1.10662,1.10691,115
1704597000000,1.10691,1.1072,1.10639,1.10667,116
1704597300000,1.10667,1.10697,1.10616,1.10644,117
1704597600000,1.10644,1.10673,1.10595,1.10621,118
1704597900000,1.10621,1.10649,1.10575,1.106,119
1704598200000,1.106,1.10625,1.10558,1.10581,120
1704598500000,1.10581,1.10602,1.10544,1.10565,121
1704598800000,1.10565,1.10582,1.10533,1.10552,122
1704599100000,1.10552,1.10564,1.10526,1.10543,123
1704599400000,1.10543,1.10549,1.10522,1.10537,124
1704599700000,1.10537,1.10537,1.10521,1.10534,125
1704600000000,1.10534,1.1054,1.10524,1.10533,126
1704600300000,1.10533,1.10547,1.10526,1.10535,127
1704600600000,1.10535,1.10555,1.1053,1.10538,128
1704600900000,1.10538,1.10563,1.10536,1.10541,129
1704601200000,1.10541,1.10569,1.1054,1.10544,130
1704601500000,1.10544,1.10574,1.10541,1.10546,131
1704601800000,1.10546,1.10575,1.10539,1.10545,132
1704602100000,1.10545,1.10575,1.10533,1.10542,133
1704602400000,1.10542,1.10571,1.10523,1.10535,134
1704602700000,1.10535,1.10562,1.1051,1.10524,135
1704603000000,1.10524,1.10548,1.10492,1.10508,136
1704603300000,1.10508,1.10529,1.1047,1.10489,137
1704603600000,1.10489,1.10504,1.10444,1.10465,138
1704603900000,1.10465,1.10475,1.10414,1.10437,139
1704604200000,1.10437,1.10441,1.10382,1.10406,140
1704604500000,1.10406,1.10407,1.10346,1.10372,141
1704604800000,1.10372,1.1038,1.10309,1.10336,142
1704605100000,1.10336,1.1035,1.10272,1.103,143
1704605400000,1.103,1.10318,1.10235,1.10264,144
1704605700000,1.10264,1.10286,1.10199,1.10229,145
1704606000000,1.10229,1.10255,1.10166,1.10196,146
1704606300000,1.10196,1.10224,1.10136,1.10166,147
1704606600000,1.10166,1.10196,1.10111,1.10141,148
1704606900000,1.10141,1.1017,1.1009,1.1012,149
1704607200000,1.1012,1.10148,1.10075,1.10104,100
1704607500000,1.10104,1.1013,1.10065,1.10093,101
1704607800000,1.10093,1.10116,1.10061,1.10088,102
1704608100000,1.10088,1.10108,1.10063,1.10089,103
1704608400000,1.10089,1.10108,1.10065,1.10094,104
1704608700000,1.10094,1.10112,1.10072,1.10104,105
1704609000000,1.10104,1.1012,1.10083,1.10117,106
1704609300000,1.10117,1.10137,1.10099,1.10134,107
1704609600000,1.10134,1.10162,1.10118,1.10152,108
1704609900000,1.10152,1.10187,1.10138,1.10172,109
1704610200000,1.10172,1.10211,1.1016,1.10191,110
1704610500000,1.10191,1.10234,1.10183,1.1021,111
1704610800000,1.1021,1.10254,1.10204,1.10227,112
1704611100000,1.10227,1.10271,1.10224,1.10242,113
1704611400000,1.10242,1.10285,1.10242,1.10255,114
1704611700000,1.10255,1.10294,1.10253,1.10264,115
1704612000000,1.10264,1.10298,1.10259,1.1027,116
1704612300000,1.1027,1.10299,1.10263,1.10273,117
1704612600000,1.10273,1.10296,1.10263,1.10274,118
1704612900000,1.10274,1.10291,1.1026,1.10272,119
1704613200000,1.10272,1.10284,1.10254,1.10269,120
1704613500000,1.10269,1.10275,1.10247,1.10264,121
1704613800000,1.10264,1.10265,1.10241,1.1026,122
1704614100000,1.1026,1.10265,1.10235,1.10257,123
1704614400000,1.10257,1.10268,1.10232,1.10255,124
1704614700000,1.10255,1.10273,1.10231,1.10257,125
1704615000000,1.10257,1.10282,1.1023,1.10261,126
1704615300000,1.10261,1.10295,1.10234,1.1027,127
1704615600000,1.1027,1.1031,1.10241,1.10283,128
1704615900000,1.10283,1.1033,1.10254,1.10301,129
1704616200000,1.10301,1.10353,1.10271,1.10323,130
1704616500000,1.10323,1.1038,1.10293,1.1035,131
1704616800000,1.1035,1.10409,1.1032,1.10382,132
1704617100000,1.10382,1.10442,1.10352,1.10417,133
1704617400000,1.10417,1.10476,1.10388,1.10455,134
1704617700000,1.10455,1.10512,1.10427,1.10496,135
1704618000000,1.10496,1.10548,1.10468,1.10537,136
1704618300000,1.10537,1.10584,1.10511,1.10579,137
1704618600000,1.10579,1.1062,1.10554,1.10619,138
1704618900000,1.10619,1.10665,1.10596,1.10658,139
1704619200000,1.10658,1.10706,1.10636,1.10694,140
1704619500000,1.10694,1.10743,1.10674,1.10726,141
1704619800000,1.10726,1.10776,1.10708,1.10753,142
1704620100000,1.10753,1.10802,1.10738,1.10776,143
1704620400000,1.10776,1.10822,1.10763,1.10794,144
1704620700000,1.10794,1.10836,1.10784,1.10806,145
1704621000000,1.10806,1.10844,1.10799,1.10814,146
1704621300000,1.10814,1.10845,1.10809,1.10816,147
1704621600000,1.10816,1.10843,1.10813,1.10815,148
1704621900000,1.10815,1.10839,1.1081,1.1081,149
1704622200000,1.1081,1.1083,1.10799,1.10803,100
1704622500000,1.10803,1.10817,1.10787,1.10793,101
1704622800000,1.10793,1.10802,1.10775,1.10783,102
1704623100000,1.10783,1.10786,1.10762,1.10773,103
1704623400000,1.10773,1.10776,1.1075,1.10764,104
1704623700000,1.10764,1.10773,1.10741,1.10757,105
1704624000000,1.10757,1.10771,1.10733,1.10751,106
1704624300000,1.10751,1.1077,1.10729,1.10749,107
1704624600000,1.10749,1.10773,1.10727,1.10749,108
1704624900000,1.10749,1.10779,1.10725,1.10753,109
1704625200000,1.10753,1.10788,1.10727,1.10759,110
1704625500000,1.10759,1.10798,1.10732,1.10768,111
1704625800000,1.10768,1.10809,1.1074,1.10779,112
1704626100000,1.10779,1.1082,1.1075,1.10791,113
1704626400000,1.10791,1.1083,1.10762,1.10804,114
1704626700000,1.10804,1.10839,1.10774,1.10816,115
1704627000000,1.10816,1.10845,1.10786,1.10827,116
1704627300000,1.10827,1.10849,1.10797,1.10836,117
1704627600000,1.10836,1.10849,1.10806,1.10841,118
1704627900000,1.10841,1.10845,1.10812,1.10843,119
1704628200000,1.10843,1.10848,1.10812,1.10841,120
1704628500000,1.10841,1.10851,1.10806,1.10833,121
1704628800000,1.10833,1.10849,1.10794,1.1082,122
1704629100000,1.1082,1.10841,1.10778,1.10802,123
1704629400000,1.10802,1.10827,1.10757,1.10779,124
1704629700000,1.10779,1.10807,1.10731,1.10752,125
1704630000000,1.10752,1.10781,1.10701,1.1072,126
1704630300000,1.1072,1.1075,1.10668,1.10685,127
1704630600000,1.10685,1.10714,1.10633,1.10647,128
1704630900000,1.10647,1.10675,1.10597,1.10608,129
1704631200000,1.10608,1.10633,1.1056,1.10569,130
1704631500000,1.10569,1.1059,1.10523,1.1053,131
1704631800000,1.1053,1.10547,1.10489,1.10492,132
1704632100000,1.10492,1.10504,1.10457,1.10458,133
1704632400000,1.10458,1.10463,1.10425,1.10426,134
1704632700000,1.10426,1.10426,1.10394,1.10399,135
1704633000000,1.10399,1.10405,1.10369,1.10376,136
1704633300000,1.10376,1.10388,1.10348,1.10357,137
1704633600000,1.10357,1.10374,1.10331,1.10344,138
1704633900000,1.10344,1.10365,1.1032,1.10335,139
1704634200000,1.10335,1.1036,1.10313,1.1033,140
1704634500000,1.1033,1.10358,1.1031,1.10329,141
1704634800000,1.10329,1.1036,1.10308,1.10331,142
1704635100000,1.10331,1.10365,1.10308,1.10335,143
1704635400000,1.10335,1.10369,1.1031,1.1034,144
1704635700000,1.1034,1.10373,1.10314,1.10346,145
1704636000000,1.10346,1.10376,1.10319,1.10351,146
1704636300000,1.10351,1.10376,1.10323,1.10356,147
1704636600000,1.10356,1.10373,1.10326,1.10358,148
1704636900000,1.10358,1.10367,1.10328,1.10357,149
1704637200000,1.10357,1.10361,1.10324,1.10354,100
1704637500000,1.10354,1.10356,1.10317,1.10347,101
1704637800000,1.10347,1.10355,1.10308,1.10338,102
1704638100000,1.10338,1.10351,1.10296,1.10325,103
1704638400000,1.10325,1.10344,1.10281,1.1031,104
1704638700000,1.1031,1.10333,1.10265,1.10293,105
1704639000000,1.10293,1.10319,1.10248,1.10274,106
1704639300000,1.10274,1.10303,1.1023,1.10255,107
1704639600000,1.10255,1.10285,1.10214,1.10237,108
1704639900000,1.10237,1.10267,1.10198,1.1022,109
1704640200000,1.1022,1.10249,1.10186,1.10206,110
1704640500000,1.10206,1.10232,1.10177,1.10195,111
1704640800000,1.10195,1.10218,1.10172,1.10188,112
1704641100000,1.10188,1.10206,1.10172,1.10185,113
1704641400000,1.10185,1.10202,1.10175,1.10188,114
1704641700000,1.10188,1.10204,1.1018,1.10196,115
1704642000000,1.10196,1.10212,1.10191,1.10209,116
1704642300000,1.10209,1.10232,1.10207,1.10228,117
1704642600000,1.10228,1.10261,1.10228,1.10252,118
1704642900000,1.10252,1.10294,1.10249,1.10279,119
1704643200000,1.10279,1.10331,1.10274,1.10311,120
1704643500000,1.10311,1.10369,1.10303,1.10345,121
1704643800000,1.10345,1.10408,1.10334,1.10381,122
1704644100000,1.10381,1.10446,1.10367,1.10417,123
1704644400000,1.10417,1.10483,1.10401,1.10453,124
1704644700000,1.10453,1.10517,1.10435,1.10487,125
1704645000000,1.10487,1.10548,1.10467,1.1052,126
1704645300000,1.1052,1.10574,1.10498,1.10549,127
1704645600000,1.10549,1.10596,1.10525,1.10574,128
1704645900000,1.10574,1.10613,1.10549,1.10596,129
1704646200000,1.10596,1.10625,1.10569,1.10613,130
1704646500000,1.10613,1.10632,1.10585,1.10625,131
1704646800000,1.10625,1.10634,1.10597,1.10634,132
1704647100000,1.10634,1.10644,1.10604,1.10638,133
1704647400000,1.10638,1.10651,1.10608,1.10639,134
1704647700000,1.10639,1.10656,1.10608,1.10638,135
1704648000000,1.10638,1.10659,1.10605,1.10635,136
1704648300000,1.10635,1.1066,1.10601,1.1063,137
1704648600000,1.1063,1.10658,1.10597,1.10626,138
1704648900000,1.10626,1.10656,1.10595,1.10623,139
1704649200000,1.10623,1.10653,1.10594,1.10621,140
1704649500000,1.10621,1.10651,1.10595,1.10621,141
1704649800000,1.10621,1.10652,1.10597,1.10625,142
1704650100000,1.10625,1.10656,1.10602,1.10631,143
1704650400000,1.10631,1.10661,1.1061,1.10641,144
1704650700000,1.10641,1.1067,1.10622,1.10654,145
1704651000000,1.10654,1.1068,1.10637,1.1067,146
1704651300000,1.1067,1.10693,1.10655,1.10688,147
1704651600000,1.10688,1.1071,1.10676,1.10709,148
1704651900000,1.10709,1.10738,1.10699,1.1073,149
1704652200000,1.1073,1.10765,1.10724,1.10752,100
1704652500000,1.10752,1.10792,1.10748,1.10774,101
1704652800000,1.10774,1.10816,1.10772,1.10793,102
1704653100000,1.10793,1.10837,1.10792,1.10811,103
1704653400000,1.10811,1.10853,1.10807,1.10824,104
1704653700000,1.10824,1.10863,1.10818,1.10834,105
1704654000000,1.10834,1.10868,1.10824,1.10838,106
1704654300000,1.10838,1.10867,1.10826,1.10837,107
1704654600000,1.10837,1.10864,1.10817,1.10831,108
1704654900000,1.10831,1.10855,1.10802,1.10819,109
1704655200000,1.10819,1.10838,1.10783,1.10802,110
1704655500000,1.10802,1.10816,1.10758,1.10779,111
1704655800000,1.10779,1.10788,1.1073,1.10752,112
1704656100000,1.10752,1.10755,1.10697,1.10722,113
1704656400000,1.10722,1.10725,1.10662,1.10688,114
1704656700000,1.10688,1.10697,1.10625,1.10653,115
1704657000000,1.10653,1.10667,1.10588,1.10616,116
1704657300000,1.10616,1.10636,1.10551,1.1058,117
1704657600000,1.1058,1.10604,1.10516,1.10545,118
1704657900000,1.10545,1.10572,1.10482,1.10512,119
1704658200000,1.10512,1.10541,1.10452,1.10482,120
1704658500000,1.10482,1.10512,1.10425,1.10455,121
1704658800000,1.10455,1.10485,1.10403,1.10432,122
1704659100000,1.10432,1.1046,1.10384,1.10413,123
1704659400000,1.10413,1.10439,1.1037,1.10398,124
1704659700000,1.10398,1.1042,1.1036,1.10387,125
1704660000000,1.10387,1.10405,1.10354,1.10379,126
1704660300000,1.10379,1.10392,1.1035,1.10374,127
1704660600000,1.10374,1.10381,1.10349,1.10371,128
1704660900000,1.10371,1.10372,1.10349,1.10369,129
1704661200000,1.10369,1.10374,1.1035,1.10368,130
1704661500000,1.10368,1.10379,1.10351,1.10367,131
1704661800000,1.10367,1.10383,1.10351,1.10364,132
1704662100000,1.10364,1.10385,1.10348,1.10359,133
1704662400000,1.10359,1.10384,1.10343,1.10352,134
1704662700000,1.10352,1.10379,1.10335,1.10341,135
1704663000000,1.10341,1.1037,1.10324,1.10327,136
1704663300000,1.10327,1.10357,1.10309,1.10309,137
1704663600000,1.10309,1.10339,1.10286,1.10288,138
1704663900000,1.10288,1.10316,1.10259,1.10264,139
1704664200000,1.10264,1.10289,1.10229,1.10237,140
1704664500000,1.10237,1.10258,1.10197,1.10208,141
1704664800000,1.10208,1.10224,1.10164,1.10177,142
1704665100000,1.10177,1.10189,1.10131,1.10147,143
1704665400000,1.10147,1.10152,1.10099,1.10117,144
1704665700000,1.10117,1.10117,1.10069,1.10089,145
1704666000000,1.10089,1.10095,1.10041,1.10063,146
1704666300000,1.10063,1.10075,1.10017,1.10041,147
